id,name,kana,description,rarity,group_id,group_rate,grade_value,category,tag_id,icon_id,need_skill_point,detail_url,icon_url
204101,震天動地,シンテンドウチ,ラストスパートの最中なら追い抜くか\n競り合うと前に出る＜ダート＞,2,20410,2,508,3,303/403/502,20012,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204101,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204102,轟く足音,トドロクアシオト,ラストスパートの最中なら追い抜くか\n競り合うとわずかに前に出る＜ダート＞,1,20410,1,217,3,303/403/502,20011,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204102,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204111,行雲流水,コウウンリュウスイ,レース中盤に速度が上がる\n＜先行/差し＞,2,20411,2,508,2,102/103/302/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204111,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204112,淀みなし,ヨドミナシ,レース中盤に速度がわずかに上がる\n＜先行/差し＞,1,20411,1,217,2,102/103/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204112,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204121,遥か先へ,ハルカサキヘ,ラストスパートの最中なら最終直線で\n速度が上がる\n余力十分ならすごく上がる,2,20412,2,633,3,303/401,20012,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204121,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204122,勝負を懸けて,ショウブヲカケテ,ラストスパートの最中なら最終直線で\n速度がわずかに上がる\n余力十分なら少し上がる,1,20412,1,263,3,303/401,20011,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204122,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204131,有志竟成,ユウシキョウセイ,レース中盤に速度が上がる\n＜作戦・差し＞,2,20413,2,508,2,103/302/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204131,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204132,大志を抱いて,タイシヲダイテ,レース中盤に速度がわずかに上がる\n＜作戦・差し＞,1,20413,1,217,2,103/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204132,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204141,気丈夫,キジョウブ,スタミナが十二分に高いとスタミナと\nスピードが上がる＜中距離/長距離＞,2,20414,2,508,0,203/204/401/402/614,10022,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204141,https://static.kouryaku.tools/umamusume/images/skills/10022/icon.png?width=96&height=96
204142,あふれる活力,アフレルカツリョク,スタミナが十二分に高いとスタミナが\n少し上がる＜中距離/長距離＞,1,20414,1,217,0,203/204/402/614,10021,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204142,https://static.kouryaku.tools/umamusume/images/skills/10021/icon.png?width=96&height=96
204151,ぶっちぎり！,ブッチギリ！,レース中盤のコーナーで前方にいると\nしばらくの間速度が少し上がる\n＜作戦・先行＞,2,20415,2,508,2,102/302/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204151,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204152,前進あるのみ,ゼンシンアルノミ,レース中盤のコーナーで前方にいると\nしばらくの間速度がちょっと上がる\n＜作戦・先行＞,1,20415,1,217,2,102/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204152,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204161,猪突猛進,チョトツモウシン,終盤以降かつ残り600mを切っている\nとき先頭にいるか前方で追い抜こうと\nすると加速力が上がる＜逃げ/先行＞,2,20416,2,508,3,101/102/303/403,20042,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204161,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
204162,押しの一手,オシノイッテ,終盤以降かつ残り600mを切っている\nとき先頭にいるか前方で追い抜こうと\nすると加速力がわずかに上がる\n＜逃げ/先行＞,1,20416,1,217,3,101/102/303/403,20041,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204162,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
204171,元気溌剌,ゲンキハツラツ,レース最終盤始めの方で\nラストスパートの最中なら速度が上がる\n＜マイル＞,2,20417,2,508,3,202/303/401,20012,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204171,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204172,溌剌,ハツラツ,レース最終盤始めの方で\nラストスパートの最中なら\n速度がわずかに上がる＜マイル＞,1,20417,1,217,3,202/303/401,20011,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204172,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204181,前人未到,ゼンジンミトウ,レース中盤に追い抜くか先頭にいると\n速度が上がる,2,20418,2,508,2,302/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204181,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204182,巨歩,キョホ,レース中盤に追い抜くか先頭にいると\n速度がわずかに上がる,1,20418,1,217,2,302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204182,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204191,イノベーション,,レース中盤に\nしばらくの間速度が少し上がる\n＜ダート＞,2,20419,2,508,2,302/401/502,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204191,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204192,アプローチ,,レース中盤に\nしばらくの間速度がちょっと上がる\n＜ダート＞,1,20419,1,217,2,302/401/502,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204192,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204202,戦略家,センリャクカ,スピードとパワーが十分に高いと\nスピードとパワーがわずかに上がる\n＜中距離/長距離＞,1,20420,1,217,0,203/204/401/403/614,10011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204202,https://static.kouryaku.tools/umamusume/images/skills/10011/icon.png?width=96&height=96
204211,パラダイムシフト,,レース終盤が迫ったとき前方にいると\nしばらくの間速度が少し上がる\n＜作戦・先行＞,2,20421,2,508,2,102/302/401,20012,190,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204211,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204212,卓越する走り,タクエツスルハシリ,レース終盤が迫ったとき前方にいると\nしばらくの間速度がちょっと上がる\n＜作戦・先行＞,1,20421,1,217,2,102/302/401,20011,190,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204212,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204222,もう一踏ん張り,モウヒトフンバリ,全開スパート中にわずかに伸びを見せる\n＜中距離＞,1,20422,1,217,3,203/303/403,20351,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204222,https://static.kouryaku.tools/umamusume/images/skills/20351/icon.png?width=96&height=96
204232,サンタアニタパークレース場◎,サンタアニタパークレースジョウ◎,サンタアニタパークレース場が\n得意になる,1,20423,2,174,0,402/604,10021,90,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204232,https://static.kouryaku.tools/umamusume/images/skills/10021/icon.png?width=96&height=96
204233,サンタアニタパークレース場○,サンタアニタパークレースジョウ○,サンタアニタパークレース場が\n少し得意になる,1,20423,1,129,0,402/604,10021,70,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204233,https://static.kouryaku.tools/umamusume/images/skills/10021/icon.png?width=96&height=96
204234,サンタアニタパークレース場×,サンタアニタパークレースジョウ×,サンタアニタパークレース場が\n少し苦手になる,1,20423,-1,-129,0,402,10024,40,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204234,https://static.kouryaku.tools/umamusume/images/skills/10024/icon.png?width=96&height=96
204242,デルマーレース場◎,デルマーレースジョウ◎,デルマーレース場が得意になる,1,20424,2,174,0,402/604,10021,90,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204242,https://static.kouryaku.tools/umamusume/images/skills/10021/icon.png?width=96&height=96
204243,デルマーレース場○,デルマーレースジョウ○,デルマーレース場が少し得意になる,1,20424,1,129,0,402/604,10021,70,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204243,https://static.kouryaku.tools/umamusume/images/skills/10021/icon.png?width=96&height=96
204244,デルマーレース場×,デルマーレースジョウ×,デルマーレース場が少し苦手になる,1,20424,-1,-129,0,402,10024,40,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204244,https://static.kouryaku.tools/umamusume/images/skills/10024/icon.png?width=96&height=96
204251,隠れた閃光,カクレタセンコウ,勝利のために影で息を潜める\nライバルに花を持たせ根性が少し下がる,1,20425,-1,-174,0,404,10044,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204251,https://static.kouryaku.tools/umamusume/images/skills/10044/icon.png?width=96&height=96
204262,星の煌き,ホシノキラメキ,全開スパート中に少し前に出て\nちょっと伸びを見せる,1,20426,1,263,3,303/403,2010011,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204262,https://static.kouryaku.tools/umamusume/images/skills/2010011/icon.png?width=96&height=96
204271,匠のステアリング,タクミノステアリング,コーナーで前方にいると前に出る\n＜短距離＞,2,20427,2,508,4,201/403,20012,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204271,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204272,急旋回,キュウセンカイ,コーナーで前方にいるとわずかに\n前に出る＜短距離＞,1,20427,1,217,4,201/403,20011,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204272,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204282,猛プッシュ,モウプッシュ,レース中盤に前方にいると持久力を少し\n使って速度を少し上げる＜短距離＞,1,20428,1,217,2,201/302/401,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204282,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204292,超長距離回復◎,チョウチョウキョリカイフク◎,3000m以上のレースなら\nレース中間付近で持久力を少し回復する,1,20429,2,262,2,204/302/402,20021,80,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204292,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
204293,超長距離回復○,チョウチョウキョリカイフク○,3000m以上のレースなら\nレース中間付近で持久力を\nわずかに回復する,1,20429,1,217,2,204/302/402,20021,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204293,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
204301,百花繚乱,ヒャッカリョウラン,レース中盤の直線で前方にいると\nしばらくの間速度が少し上がる\n＜先行・中距離＞,2,20430,2,508,2,102/203/302/401,20012,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204301,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204302,個性的,コセイテキ,レース中盤の直線で前方にいると\nしばらくの間速度がちょっと上がる\n＜先行・中距離＞,1,20430,1,217,2,102/203/302/401,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204302,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204311,圧倒,アットウ,レース終盤始めの方で前方にいると\n加速力が上がる＜短距離＞,2,20431,2,508,3,201/303/403,20042,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204311,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
204312,押せ押せムード,オセオセムード,レース終盤始めの方で前方にいると\n加速力がわずかに上がる＜短距離＞,1,20431,1,217,3,201/303/403,20041,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204312,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
204322,阿吽の呼吸,アウンノコキュウ,レース中盤に速度がわずかに上がる\n「阿吽の呼吸」を持つウマ娘が2人以上\nいるレースだと少し上がる\n＜マイル/中距離＞,1,20432,1,217,2,202/203/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204322,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204331,継続は力なり,ケイゾクハチカラナリ,レース中盤に速度が上がる\n＜作戦・先行＞,2,20433,2,508,2,102/302/401,20012,140,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204331,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204332,実直な走り,ジッチョクナハシリ,レース中盤に速度がわずかに上がる\n＜作戦・先行＞,1,20433,1,217,2,102/302/401,20011,140,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204332,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204342,弾みをつけて,ハズミヲツケテ,レース終盤が迫ったとき\n前方にいると速度がわずかに上がる\n＜作戦・逃げ＞,1,20434,1,217,2,101/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204342,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204351,一騎当千,イッキトウセン,レース中盤のコーナーで中団以降に\nいるとしばらくの間速度が少し上がる\n＜作戦・差し＞,2,20435,2,508,2,103/302/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204351,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204352,勇を奮って,ユウヲフルッテ,レース中盤のコーナーで中団以降に\nいるとしばらくの間速度が\nちょっと上がる＜作戦・差し＞,1,20435,1,217,2,103/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204352,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204362,大立ち回り,オオタチマワリ,レース中盤に持久力を少し使って\n速度を少し上げる＜先行/差し＞,1,20436,1,217,2,102/103/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204362,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204372,流れに任せて,ナガレニマカセテ,レース終盤が迫ったとき\n速度がわずかに上がる＜先行/差し＞,1,20437,1,217,2,102/103/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204372,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204381,光輝燦然,コウキサンゼン,レース後半に前に出る＜長距離＞,2,20438,2,508,4,204/403,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204381,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
204382,輝きを放って,カガヤキヲハナッテ,レース後半にわずかに前に出る\n＜長距離＞,1,20438,1,217,4,204/403,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204382,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204401,秘められた最強,ヒメラレタサイキョウ,最強の闘志も今日だけは花の影に隠れる\n女王に脚光を譲りパワーが少し下がる,1,20440,-1,-174,0,403,10034,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204401,https://static.kouryaku.tools/umamusume/images/skills/10034/icon.png?width=96&height=96
204412,憂いなし,ウレイナシ,レース中盤始めの方に前方にいると\n速度がわずかに上がる＜作戦・先行＞,1,20441,1,217,2,102/302/401,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204412,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204421,潜む紅,ヒソムクレナイ,冷たい氷が放つ輝きの中に紅が揺れる\n己の牙を陰に潜ませパワーが少し下がる,1,20442,-1,-174,0,403,10034,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204421,https://static.kouryaku.tools/umamusume/images/skills/10034/icon.png?width=96&height=96
204431,絶塵,ゼツジン,ラストスパートの最中なら直線で\n加速力が上がる＜作戦・差し＞,2,20443,2,508,3,103/303/403,20042,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204431,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
204432,影より速く,カゲヨリハヤク,ラストスパートの最中なら直線で\n加速力がわずかに上がる＜作戦・差し＞,1,20443,1,217,3,103/303/403,20041,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204432,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
204442,追尾,ツイビ,レース中盤に速度がわずかに上がる\n先頭から6バ身以上離れていると\n速度が少し上がる＜作戦・差し＞,1,20444,1,217,2,103/302/401,20011,190,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204442,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
204452,聖女の試練,セイジョノシレン,レース中盤始めの方に速度をわずかに\n落とす、中団以降に控え続けていると\n速度を落とさずに上げる\n＜差し・中距離＞,1,20445,2,262,2,103/203/302/401,2010011,60,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204452,https://static.kouryaku.tools/umamusume/images/skills/2010011/icon.png?width=96&height=96
204453,聖女の挑戦,セイジョノチョウセン,レース中盤始めの方に\n速度がちょっと上がる\n中団以降に控え続けていると\n速度がわずかに上がる,1,20445,1,217,2,302/401,2010011,140,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204453,https://static.kouryaku.tools/umamusume/images/skills/2010011/icon.png?width=96&height=96
204462,いざ我が道へ！,イザワガミチヘ,レース中盤が迫ったとき\n中団以降にいると速度がわずかに上がる\n＜マイル＞,1,20446,1,217,1,202/301/401,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/204462,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
210011,アオハル燃焼・速,アオハルネンショウ・ソク,レース中盤にアオハル魂が燃え\nレース中のチームメンバーの\nスピード合計が高いほど速度が上がる,2,21001,2,633,2,302/401/802,20102,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210011,https://static.kouryaku.tools/umamusume/images/skills/20102/icon.png?width=96&height=96
210012,アオハル点火・速,アオハルテンカ・ソク,レース中盤にアオハル魂が燃え\nレース中のチームメンバーのスピード\n合計が高いほど速度がわずかに上がる,1,21001,1,263,2,302/401/802,20101,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210012,https://static.kouryaku.tools/umamusume/images/skills/20101/icon.png?width=96&height=96
210021,アオハル燃焼・体,アオハルネンショウ・タイ,レース中盤にアオハル魂が燃え\nレース中のチームメンバーのスタミナ\n合計が高いほど持久力が回復する,2,21002,2,633,2,302/402/802,20112,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210021,https://static.kouryaku.tools/umamusume/images/skills/20112/icon.png?width=96&height=96
210022,アオハル点火・体,アオハルテンカ・タイ,レース中盤にアオハル魂が燃えレース\n中のチームメンバーのスタミナ合計が\n高いほど持久力がわずかに回復する,1,21002,1,263,2,302/402/802,20111,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210022,https://static.kouryaku.tools/umamusume/images/skills/20111/icon.png?width=96&height=96
210031,アオハル燃焼・力,アオハルネンショウ・リキ,レース終盤にアオハル魂が燃え\nレース中のチームメンバーの\nパワー合計が高いほど加速力が上がる,2,21003,2,633,3,303/403/802,20122,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210031,https://static.kouryaku.tools/umamusume/images/skills/20122/icon.png?width=96&height=96
210032,アオハル点火・力,アオハルテンカ・リキ,レース終盤にアオハル魂が燃え\nレース中のチームメンバーのパワー\n合計が高いほど加速力がわずかに上がる,1,21003,1,263,3,303/403/802,20121,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210032,https://static.kouryaku.tools/umamusume/images/skills/20121/icon.png?width=96&height=96
210041,アオハル燃焼・根,アオハルネンショウ・コン,レース終盤にアオハル魂が燃え\nレース中のチームメンバーの根性合計が\n高いほど脚に力強さが宿る,2,21004,2,633,3,303/401/403/802,20102,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210041,https://static.kouryaku.tools/umamusume/images/skills/20102/icon.png?width=96&height=96
210042,アオハル点火・根,アオハルテンカ・コン,レース終盤にアオハル魂が燃え\nレース中のチームメンバーの根性合計が\n高いほど脚にちょっと力強さが宿る,1,21004,1,263,3,303/401/403/802,20101,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210042,https://static.kouryaku.tools/umamusume/images/skills/20101/icon.png?width=96&height=96
210051,アオハル燃焼・賢,アオハルネンショウ・ケン,レース序盤にアオハル魂が燃えしばらく\nレース中のチームメンバーの賢さ合計が\n高いほど先を見据えて走る,2,21005,2,633,1,301/403/405/802,20132,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210051,https://static.kouryaku.tools/umamusume/images/skills/20132/icon.png?width=96&height=96
210052,アオハル点火・賢,アオハルテンカ・ケン,レース序盤にアオハル魂が燃えしばらく\nレース中のチームメンバーの賢さ合計が\n高いほどわずかに先を見据えて走る,1,21005,1,263,1,301/403/405/802,20131,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210052,https://static.kouryaku.tools/umamusume/images/skills/20131/icon.png?width=96&height=96
210061,一番星,イチバンボシ,レース後半に呼吸を整え前へ踏み込む\n育成で重ねた勝利の数だけ効果が高まる,2,21006,2,633,4,401/402/403/804,20142,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210061,https://static.kouryaku.tools/umamusume/images/skills/20142/icon.png?width=96&height=96
210062,綺羅星,キラボシ,レース後半に\nちょっと呼吸を整え前へ踏み込む\n育成で重ねた勝利の数だけ効果が高まる,1,21006,1,263,4,401/402/403/804,20141,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210062,https://static.kouryaku.tools/umamusume/images/skills/20141/icon.png?width=96&height=96
210071,キミと勝ちたい,キミトカチタイ,レース後半に中団以前だと速度が上がり\n加速力がわずかに上がる\nファンが多いほど効果が高まる,2,21007,2,633,4,401/403/803,20152,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210071,https://static.kouryaku.tools/umamusume/images/skills/20152/icon.png?width=96&height=96
210072,夢の途中,ユメノトチュウ,レース後半に中団以前だと\n速度がわずかに上がり\n加速力がほんのわずかに上がる\nファンが多いほど効果が高まる,1,21007,1,263,4,401/403/803,20151,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210072,https://static.kouryaku.tools/umamusume/images/skills/20151/icon.png?width=96&height=96
210081,限界の先へ,ゲンカイノサキヘ,レース最終盤でラストスパートの最中\nなら速度が上がる\n最も優れた基礎能力の高さに応じて\n効果が高まる,2,21008,2,633,3,303/401/801,20162,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210081,https://static.kouryaku.tools/umamusume/images/skills/20162/icon.png?width=96&height=96
210082,前だけ見据えて,マエダケミスエテ,レース最終盤でラストスパートの最中\nなら速度がわずかに上がる\n最も優れた基礎能力の高さに応じて\n効果が高まる,1,21008,1,263,3,303/401/801,20161,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210082,https://static.kouryaku.tools/umamusume/images/skills/20161/icon.png?width=96&height=96
210091,レースの真髄・速,レースノシンズイ・ソク,レース終盤が迫ったとき\n速度がわずかに上がる,1,21009,1,174,2,302/401/801,20161,150,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210091,https://static.kouryaku.tools/umamusume/images/skills/20161/icon.png?width=96&height=96
210101,レースの真髄・体,レースノシンズイ・タイ,レース最終盤でラストスパートの最中\nなら持久力を少し使い速度が少し上がる,1,21010,1,174,3,303/401/801,20161,150,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210101,https://static.kouryaku.tools/umamusume/images/skills/20161/icon.png?width=96&height=96
210111,レースの真髄・力,レースノシンズイ・リキ,レース最終盤でラストスパートの最中\nなら追い越そうとすると\nしばらくの間速度がわずかに上がる,1,21011,1,174,3,303/401/801,20161,150,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210111,https://static.kouryaku.tools/umamusume/images/skills/20161/icon.png?width=96&height=96
210121,レースの真髄・根,レースノシンズイ・コン,追い比べをするとき\n加速力がわずかに上がる,1,21012,1,174,3,303/403/801,20171,150,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210121,https://static.kouryaku.tools/umamusume/images/skills/20171/icon.png?width=96&height=96
210131,レースの真髄・賢,レースノシンズイ・ケン,レース後半にスキルを2回発動させると\n速度がわずかに上がる,1,21013,1,174,4,401/801,20161,150,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210131,https://static.kouryaku.tools/umamusume/images/skills/20161/icon.png?width=96&height=96
210141,レースの真髄・心,レースノシンズイ・シン,やる気が好調か絶好調だと\nスタミナ、根性、賢さが\n少し上がる場合がある,1,21014,1,174,0,402/404/405/615/801,20181,150,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210141,https://static.kouryaku.tools/umamusume/images/skills/20181/icon.png?width=96&height=96
210261,太陽の叡智,タイヨウノエイチ,レース中盤に競り合うと速度が上がる\n獲得したスキルの数に応じて\n効果が高まる,2,21026,2,633,2,302/401/805,20192,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210261,https://static.kouryaku.tools/umamusume/images/skills/20192/icon.png?width=96&height=96
210262,陽の加護,ヒノカゴ,レース中盤に競り合うと\n速度がわずかに上がる、獲得した\nスキルの数に応じて効果が高まる,1,21026,1,263,2,302/401/805,20191,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210262,https://static.kouryaku.tools/umamusume/images/skills/20191/icon.png?width=96&height=96
210271,大海の叡智,タイカイノエイチ,レース序盤の始めの方に加速力が上がる\n獲得したスキルの数に応じて\n効果が高まる,2,21027,2,633,1,301/403/805,20202,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210271,https://static.kouryaku.tools/umamusume/images/skills/20202/icon.png?width=96&height=96
210272,海の加護,ウミノカゴ,レース序盤の始めの方に\n加速力がわずかに上がる、獲得した\nスキルの数に応じて効果が高まる,1,21027,1,263,1,301/403/805,20201,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210272,https://static.kouryaku.tools/umamusume/images/skills/20201/icon.png?width=96&height=96
210281,大地の叡智,ダイチノエイチ,レース最終盤が迫ったとき速度が上がる\n獲得したスキルの数に応じて\n効果が高まる,2,21028,2,633,3,303/401/805,20192,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210281,https://static.kouryaku.tools/umamusume/images/skills/20192/icon.png?width=96&height=96
210282,地の加護,チノカゴ,レース最終盤が迫ったとき\n速度がわずかに上がる、獲得した\nスキルの数に応じて効果が高まる,1,21028,1,263,3,303/401/805,20191,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210282,https://static.kouryaku.tools/umamusume/images/skills/20191/icon.png?width=96&height=96
210291,最高峰の夢,サイコウホウノユメ,最終直線で速度が上がる\n獲得した海外適性Lvの合計が高いほど\n効果が高まる,2,21029,2,633,3,303/401/806,20212,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210291,https://static.kouryaku.tools/umamusume/images/skills/20212/icon.png?width=96&height=96
210292,想いを背負って,オモイヲセオッテ,最終直線で速度がわずかに上がる,1,21029,1,263,3,303/401/806,20211,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210292,https://static.kouryaku.tools/umamusume/images/skills/20211/icon.png?width=96&height=96
210301,爆熱のキラメキ！,バクネツノキラメキ！,レース中盤に速度が上がる\nU.A.F.決勝大会の優勝数に応じて\n効果が高まる＜マイル/中距離＞,2,21030,2,633,2,202/203/302/401/807,20222,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210301,https://static.kouryaku.tools/umamusume/images/skills/20222/icon.png?width=96&height=96
